contact,month,day_of_week,poutcome,pdays,previous,cons_conf_idx,nr_employed_log,campaign_log,emp_var_rate_log,euribor3m_log,cons_price_idx_log,deposit
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.079441542,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.708050201,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.302585093,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.833213344,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.079441542,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.079441542,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.197224577,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.397895273,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.944438979,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.197224577,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.785238252,4.558759688,1
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.079441542,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,3.36729583,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,2.302585093,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.785238252,4.558759688,0
0,1,3,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.785238252,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.48490665,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.772588722,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.564949357,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.945910149,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.48490665,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.197224577,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.564949357,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.079441542,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,3.36729583,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.791759469,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,3.17805383,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,1
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,1
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,1
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,1
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,1
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.944438979,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,3.135494216,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,1
0,1,4,0,999,0,-41.8,8.561994458,3.044522438,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.197224577,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,2.564949357,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.386294361,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.609437912,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,0.693147181,1.757857918,1.784902682,4.558759688,0
0,1,4,0,999,0,-41.8,8.561994458,1.098612289,1.757857918,1.784902682,4.558759688,0
